headline,is_spam
You're not going to get the response you're looking for. Give up. @PeerWorker,2
"You don’t have to be radical to not support Trump,it’s very simple to see through his B.S. I’m just a regular guy,I can see he’s a snake;not sure how you,an ultra-Christian you tout yourself to be,fall for his shtick.",2
But this just goes to prove - @TychoBrahe only really cares about online harassment when it's happening to him or one of his famous friends.,3
@MadcapOcelot I think @ameliagreenhall did that in her first blog post about him. Doing it programmatically is *really* hard.,3
"@counterfeitrock I don't know what Im fucking doing that,but I must be there !!!",3
On that Supernova facebook thread. Hoooooooly shit.,3
"@berkeley_eagle #MKR  this shit show has more comebacks than Johnny Farnham, ok back to the #TheVoiceAu",3
RT @BrettJSimpson: This makes me fucking sick!! Does it you!?!? https://t.co/Woc81zK9yi,3
"@leyicet Ut-oh! Im a drama queen.Not the mean spirited stuff, just like 2 act.I've been on the receiving end of girl bullying drama tho.",3
"When we say #killallmen, we are mocking the people that think feminism is the actual eradication of men or masculinity.",3
@catesish @broderick i love the phrase 'fuckboy pain'. thank you for adding this to my vocabulary.,3
"I'm trying to get work done, but this is a problem. http://t.co/OST7YSKhpO",3
@dgettings yep,3
@TheRealCamerota THAT BEER BUYING FREAKING IDIOT THINKS TRUMP LEAKED IT TO NAIL RICE? ARE YOU KIDDING? AND SACRIFICE FLYNN. MUD IS APPROPO,3
@JaleelDelaney yo ugly ass going to start answer my messages,3
Ok.,3
It's about harassment… and street fights? http://t.co/Vc2ILWf0fd,3
...Son of a bitch took my Tic Tacs.,3
@SantaCruzTax soon. We've been working on it. Gotta move fast.,3
"Poudriere is pretty slick, even if I have no idea how to pronounce it. #freebsd http://t.co/28MOzyRYKx",3
Could you be any more annoying,3
(It didn't work.),3
@StephenAtWar IT IS CHARGING OKAY???,3
i swear to god if any of these people snapchat me dick pics they are getting posted on my site.,3
"Gather round, kids. It's story time, brought to you by my good friend @jcmanous.",3
"http://t.co/9yNL4eQcMP is a good option, but it's a partial solution. We need the ability to filter accts w/o phone number attached.",3
@kate_1985 - not sure!! But never fear @mykitchenrules still has 751 teams left and another Instant Restaurant round to come. #MKR,3
"@ilovegarick @BayAreaOSS sure! email me, randi@randi.io",3
@PeerWorker @DerAmazingLarry @Quinnae_Moon @feministing stop trying to cause shit. it's not going to work.,3
RT @AndrewManagh: Chelsea is the family idiot no skills no smarts just mom and dads money https://t.co/QJtTyitEWg,3
"Sumitimes iam so thankful so hav little big sista, so I can havin fun n bully her lol ♥ ♥ ♥",3
"RT @BackCzech88: When a dog bites a child, nobody blames the child for being afraid of all dogs after. #BlameOneNotAll",3
Kat so full of grace. Not. #MKR,3
To Bad we beat your ass in 2007 #GiantsPride https://t.co/4MMy1MLAw9,3
"if you wanna call me a feminazi bc i support equal rights, go ahead",3
Have U heard reported why Europe has been decimated?Me neither.The idiots policy's on Syria Iraq Libya. Loons need 2be tarred and feathered,3
@hirojin it's a bug.,3
I hate people who bully others for the fun of it. Grow the fuck up and stop spending your daddy's money.,3
https://t.co/mQaSFPwoFp // @hridaybala,3
WV just give me bad vibes period I think that's why I stay mugging you nut ass mfs now,3
@tarah @girlziplocked @hypatiadotca @justkelly_ok @ameliagreenhall I would rather deal with an MRA than wadhwa.,3
@GodOfCyanide @PeerWorker http://t.co/NGP9HAcuDo &lt;3,3
"@AnyTechnology every time I watch one of your videos, I feel like an idiot for asking if you knew what you were doiâ¦ https://t.co/we01For6yS",3
RT @PiaGlenn: everything wrong with everything in a single screenshot http://t.co/Yi94ZeIyui,3
RT @BurnWithBrando: This looks like a retarded class field trip https://t.co/uI9c4zubxa,3
Watching other BSD devs tell roguestar he's wrong and it is delicious.,3
@bowtoMorandaa bully your as big as an fire ant haha :p jk,3
After the #hike we go for a #drive #KissyFace #igers #instamood #instastyle #duckface #asian… https://t.co/4GHCukw1g9,3
"@FrankAlvarez eggs and other things, which will unfortunately be the only part likely not open sourced.",3
"@Makofury glad I could help, and I'm so sorry that you're going through that. :(",3
@Official_Reaper sorrrrryyy :( I did offer :P awh I'm sure you're bullying someone! :P x,3
Frank putting some idiot in his place. https://t.co/DC7Jo2GwFG,3
"Wow, four rounds of instant restaurants. They know people will tune out when the second phase begins. How long will this go? #mkr",3
"RT @iglvzx: .@freebsdgirl @femfreq 1st 100 videos when I searched ""Anita Sarkeesian"":",3
"@hestiahdruid yeah, i've seen it. :)  just enjoying tweeting it for everyone that hasn't.",3
*whispers* hey guys. being free from abuse/harassment doesn't have to be monetized. it should be for everyone. i can show you the way.,3
Leo status: still zonked out http://t.co/QuSS6Mox8W,3
"Hell yeah, @ameliagreenhall. awesome post on wadhwa http://t.co/bdBDeRCswD #stopwadhwa2015",3
"@milfgaardian I usually mix brands depending on how they fade. SFX has fantastic pinks, though. N'Rage does some decent pinks, too.",3
"er, THOSE.",3
fellow sockphiles: http://t.co/gVSIbpITFL,3
RT @ahtweet: @freebsdgirl How dare you have feelings is a fantastic way to dehumanize someone.,3
Bloody splicers sealed Johnny in before they... goddamn splicers!,3
being bullied by my friends once again... being called a stuck up bitch is not fun. i gave y'all a second chance for nothing!,3
Things I am scared of:,3
"The contact form on the site was bugged. Turns out that if you use a ']' in the email subject prefix, it breaks everything. silly wordpress.",3
"RT @DejayMattyD: The ""It"" remake looks fucking terrifying. https://t.co/0zn0Hl1fPA",3
My fav part of skimming GG tweets is seeing so many people insist that they are unable to develop their views with experience.,3
@ChaTheWanted thanks xx :D believe it or not it's the main thing I've been bullied about in the past! Xxx,3
"If not for their requirements, the house sounds like a cool idea. But I just made more than 3 social media posts, so that disqualifies me.",3
https://t.co/SPWoEeDYw9,3
"@MetroidThief email, but basically, yes.",3
@Firebomb173 @randi_ebooks I saw. It was deleted.,3
Where have you been all our lives. http://t.co/VXYKiU66Zu,3
@Taurmaurils i still haven't figured out what's age appropriate. so i just do things probably totally inappropriate for my age.,3
http://t.co/s1NW2yAdcE scroll to the bottom. hooooooly shit.,3
They could have cut and cooked their own capsicum e.t.c #MKR,3
"RT @pleia2: @freebsdgirl I think the ""Apple uses BSD without compensating you"" one is still my favorite",3
@alex or in properly angled photographs at low resolution with the brightness jacked up. need this photoshop filter for irl.,3
"Tech sites, I'm available for hire~",3
@paulawalnuts  crazy how you could dish it out but when the bullying gets flipped on you it doesn't feel as good.  You're better than that.,3
@srhbutts @snipeyhead yeah. it was pretty accurate. I don't see why that dude thought that these were bad things.,3
RT @josezarate620: hello twitter. u ugly as hell tonight.,3
@sarahjeong lol more gaters threatening to sue. will you be my moon lawyer? i will pay you with artisanal cheese.,3
Men's egos have no place in the subject of sexual abuse towards women #BlameOneNotAll belittles the problem and acts like abuse is a rarity💓,3
@TheSoundDefense wtf,3
The idiots just keep talking. https://t.co/TSWkqXjq6O,3
RT @deray: Guns drawn. Ferguson PD. http://t.co/YE5a0yGKu4,3
@voretaq7 i had a bunch of clip on hair extensions from when i had longer hair. decided to let him use them. ;),3
RT @desertfox899: @freebsdgirl,3
"@flyfishidaho I'm not a shark, I'm the tree behind the shark.",3
Now I realize why Roger was such a bully--it's bc he's a ginge! #Doug #90snick,3
DevOpsing so hard right now. http://t.co/Sqz1otVsDC,3
"Lynn and Tony disappointed me, lovely people but they cannot cook. #MKR",3
"RT @_selonn: I hate when you go somewhere smelling like chow and somebody's joe ass child says "" omg it smell like weed ""ðð¤¦ð¾ââï¸",3
@seanbonner ideas and observations that are completely dismissive of those in a low income bracket.,3
Things are happening. Big things. I could not be more excited.1,3
"@markemer I love perl, but I think I'm starting to shift towards ruby. gem is nice. docs are horrid. need to read more about classes.",3
@ReyCamp hahaha aww like that... U know I'm that Mexican bully...,3
bitch,3
"@chic_gamer I've done a lot of public speaking, but never a keynote. This is going to be awesome. 😜",3
"Here's another woman thanking you. I haven't seen the ep yet, but I've heard good things. Thank you. @warrenleightTV",3
@teknomantik @JillWetzler @BrentonPoke I FUCKING LOVE LYCHEES IN MY ECIG,3
Just started a new season wizard. Randi#1266 if you want to join me. ;),3
siiiiigh. http://t.co/lz6khwD4dv,3
@shatterPROOFF Lmao ugh u bully me a lot.. I bet u had to miss recess and sit at silent lunch when u were in elmentary school !,3
That does not look like a hot pot to me.. This has gotta be interesting.. @mykitchenrules #MKR2015 #MKR,3
http://t.co/ZxbZV3qUj2: Drawing Long Haired Cats pt 2 http://t.co/FtKAfhiRE6 #cats #coon #drawing #haired #long #maine,3
Rick James fucking hated Prince (who I have pledged all of my allegiance to) but it doesn't keep me from appreciating James' eccentricities.,3
My daughter & nephew Fighting ! My daughter is a bully !,3
"someday i would like the ability to say ""i think women should have equal rights and social/economical capital"" without getting rape threats.",3
"FYGM = fuck you, got mine. @BlankBBS",3
drawing realism is painful af bc i draw ppl rlly...Stylized,3
@LoveFNDeluxe @LazyReaction @ALLCAPSBRO hopefully that works hahaha,3
RT @FREE_BANDZOE: I hate mfs that lock they tweets like what's the fucking point ð¤¦ð¾ââï¸,3
RT @JaneMeseck: In honor of all the #womenintech attending #15NTC Happy #WomensHistoryMonth ! http://t.co/J2KTBZK1Fs,3
@snipeyhead @TheQuinnspiracy it is unfortunately all too easy to find people.,3
"I love my family, but I am leaving tomorrow :P",3
@crash_matrix @whatsershame rofl,3
"Minorities said ""fuck this"", burnt the building down, left.",3
Another instant restaurant round? WTF. #MKR,3
@MSNBC Why do you have a pro Neil Gorsuch ad? A pro klan ad A pro GOP ad A pro Nazi ad A pro hate ad? Why?,3
Current highest score ever on #mkr is Helena and Vicki in last year and Nick and Rocco in 2012. They both scored 95.,3
@ashleylynch I like ladies more than I like men. That might be the problem.,3
Wiretapping eavesdropping Drugs $$$ Laundering  Bullying @v_simmons is what @Revrunwisdom does in his spare time  tinyurl.com/6aq8ewu,3
Can someone smash that bottle of Rose &amp; Lime Cordial over Drasko's head please #MKR,3
They weren't kidding when they said deconstructed! #mkr,3
